CRT_CODE,CRT_DS_TRX_ID,CRT_MSSG_VRSN,CRT_PREQ,CRT_PREQ_TIME_STMP,CRT_PRES,CRT_PRES_TIME_STMP,CRT_3DS_SRVR_OPRT_ID,CRT_3DS_SRVR_RFRN_NMBR,CRT_3DS_SRVR_TRX_ID,CRT_PREQ_SERL_NMBR,CRT_PRES_SERL_NMBR,CRT_DSV_CODE,CRT_STTS,ROWID
"31,813",56f5e5e7-4023-4fd6-9887-8c56c3579a29,2.1.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""209dd239-08fc-4272-82f8-71dfc11a65ee"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""purchaseAmount"":""4423""}",2020-12-22 23:58:41.742,"{""messageType"":""PRes"",""cardRangeData"":[{""startRange"":""6543200100000"",""endRange"":""6543200199999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""65432102000000"",""endRange"":""65432102999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654310400000000"",""endRange"":""7654310499999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654320500000000"",""endRange"":""7654320599999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654340600000000"",""endRange"":""7654340699999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654350700000000"",""endRange"":""7654350799999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654360800000000"",""endRange"":""7654360899999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654370900000000"",""endRange"":""7654370999999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654381000000000"",""endRange"":""7654381099999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654391100000000"",""endRange"":""7654391199999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765411200000000"",""endRange"":""8765411299999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765431400000000"",""endRange"":""8765431499999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765441500000000"",""endRange"":""8765441599999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765451600000000"",""endRange"":""8765451699999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765461700000000"",""endRange"":""8765461799999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765471800000000"",""endRange"":""8765471899999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765481900000000"",""endRange"":""8765481999999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765492000000000"",""endRange"":""8765492099999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""1876542400000000000"",""endRange"":""1876542499999999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765422500000000"",""endRange"":""8765422599999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""9876512600000000"",""endRange"":""9876512699999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod""},{""startRange"":""765430270000000"",""endRange"":""765430279999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""9876522800000000"",""endRange"":""9876522899999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.1.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.1.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""}],""dsTransID"":""56f5e5e7-4023-4fd6-9887-8c56c3579a29"",""threeDSServerTransID"":""209dd239-08fc-4272-82f8-71dfc11a65ee"",""messageVersion"":""2.1.0"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0"",""serialNum"":""20201222225913684000""}",2020-12-22 23:58:42.738,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,209dd239-08fc-4272-82f8-71dfc11a65ee,,20201222225913684000,1,Y,AAAWkEAAFAABct2AAF
"31,814",50500e62-cbd0-4006-b77f-fa21344becf5,2.1.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""209dd239-08fc-4272-82f8-71dfc11a65ee"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""serialNum"":""20201222225913684000"",""purchaseAmount"":""4423""}",2020-12-22 23:58:43.098,"{""messageType"":""PRes"",""dsTransID"":""50500e62-cbd0-4006-b77f-fa21344becf5"",""threeDSServerTransID"":""209dd239-08fc-4272-82f8-71dfc11a65ee"",""messageVersion"":""2.1.0"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0"",""cardRangeData"":[{""startRange"":""6543200100000"",""endRange"":""6543200199999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""65432102000000"",""endRange"":""65432102999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654310400000000"",""endRange"":""7654310499999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654320500000000"",""endRange"":""7654320599999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654340600000000"",""endRange"":""7654340699999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654350700000000"",""endRange"":""7654350799999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654360800000000"",""endRange"":""7654360899999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654370900000000"",""endRange"":""7654370999999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654381000000000"",""endRange"":""7654381099999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""7654391100000000"",""endRange"":""7654391199999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765411200000000"",""endRange"":""8765411299999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765431400000000"",""endRange"":""8765431499999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765441500000000"",""endRange"":""8765441599999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765451600000000"",""endRange"":""8765451699999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765461700000000"",""endRange"":""8765461799999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765471800000000"",""endRange"":""8765471899999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765481900000000"",""endRange"":""8765481999999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765492000000000"",""endRange"":""8765492099999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""1876542400000000000"",""endRange"":""1876542499999999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""8765422500000000"",""endRange"":""8765422599999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""9876512600000000"",""endRange"":""9876512699999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod""},{""startRange"":""765430270000000"",""endRange"":""765430279999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""9876522800000000"",""endRange"":""9876522899999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0"",""acsInfoInd"":[""01"",""02"",""04""]},{""startRange"":""9876532900000000"",""endRange"":""9876532999999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0"",""acsInfoInd"":[""01"",""02"",""03"",""04""]},{""startRange"":""9876543000000000"",""endRange"":""9876543099999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0""},{""startRange"":""9876553100000000"",""endRange"":""9876553199999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0"",""acsInfoInd"":[""01"",""02"",""03"",""04""]},{""startRange"":""9876563200000000"",""endRange"":""9876563299999999"",""acsStartProtocolVersion"":""2.1.0"",""acsEndProtocolVersion"":""2.2.0"",""threeDSMethodURL"":""https://simulator-3ds.selftestplatform.com/v2.2.0/acs/3dsMethod"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0"",""acsInfoInd"":[""01"",""02""]}]}",2020-12-22 23:58:44.085,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,209dd239-08fc-4272-82f8-71dfc11a65ee,20201222225913684000,,1,Y,AAAWkEAAFAABct2AAG
"31,846",,2.1.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""1c72198c-853c-4dd5-a96e-a0cc124014ad"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""serialNum"":""12370034195180357232"",""purchaseAmount"":""4478""}",2020-12-22 23:59:55.701,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,1c72198c-853c-4dd5-a96e-a0cc124014ad,12370034195180357232,,1,Y,AAAWkEAAFAABct2AAH
"30,131",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""7d3a0df8-5316-485f-aec5-a27c25628e5b"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""serialNum"":""43604653011105110418"",""purchaseAmount"":""6790""}",2020-10-10 00:07:16.191,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,7d3a0df8-5316-485f-aec5-a27c25628e5b,43604653011105110418,,1,Y,AAAWkEAAFAABct2AAP
"30,239",,2.1.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""4b0cc677-9ab7-4788-bd71-e6efed8f568a"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""serialNum"":""82250708887015035536"",""purchaseAmount"":""4483""}",2020-10-10 10:55:45.217,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,4b0cc677-9ab7-4788-bd71-e6efed8f568a,82250708887015035536,,1,Y,AAAWkEAAFAABct3AAC
"30,290",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""03224542-2156-4c6e-ac64-f7aa974f6476"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""serialNum"":""36495580888921291449"",""purchaseAmount"":""6460""}",2020-10-10 10:58:59.263,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,03224542-2156-4c6e-ac64-f7aa974f6476,36495580888921291449,,1,Y,AAAWkEAAFAABct3AAF
"30,416",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""58678691-772f-4e51-8e74-ed830c755153"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""serialNum"":""43716831141129152156"",""purchaseAmount"":""6771""}",2020-10-10 11:32:57.748,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,58678691-772f-4e51-8e74-ed830c755153,43716831141129152156,,1,Y,AAAWkEAAFAABct3AAN
"30,442",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""22b14eb4-15ae-4d19-89aa-b5855a86b11f"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""serialNum"":""49415736729885744557"",""purchaseAmount"":""6785""}",2020-10-10 11:33:55.69,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,22b14eb4-15ae-4d19-89aa-b5855a86b11f,49415736729885744557,,1,Y,AAAWkEAAFAABct3AAO
"30,456",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""0ce8d230-58b8-46ff-be92-b12c76c52e20"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""serialNum"":""73852608862985362726"",""purchaseAmount"":""6792""}",2020-10-10 11:34:32.113,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,0ce8d230-58b8-46ff-be92-b12c76c52e20,73852608862985362726,,1,Y,AAAWkEAAFAABct4AAD
"30,548",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""6aebfdb5-7f45-420c-99b9-301b08913614"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""serialNum"":""67645822307140962459"",""purchaseAmount"":""6775""}",2020-10-13 19:06:10.271,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,6aebfdb5-7f45-420c-99b9-301b08913614,67645822307140962459,,1,Y,AAAWkEAAFAABct4AAK
"30,552",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""12b67377-8320-42ce-880f-c0ddd116e855"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""serialNum"":""41580312262651804978"",""purchaseAmount"":""6777""}",2020-10-13 19:06:18.935,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,12b67377-8320-42ce-880f-c0ddd116e855,41580312262651804978,,1,Y,AAAWkEAAFAABct4AAM
"30,600",a8b72c0b-3751-4c34-a6a9-67d42eae7adb,2.1.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""344a261c-48f0-474d-9f58-2336fe361a2a"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""serialNum"":""82044308983947896911"",""purchaseAmount"":""4465""}",2020-10-13 19:09:13.324,"{""messageType"":""PRes"",""dsTransID"":""a8b72c0b-3751-4c34-a6a9-67d42eae7adb"",""threeDSServerTransID"":""344a261c-48f0-474d-9f58-2336fe361a2a"",""messageVersion"":""2.1.0"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0"",""serialNum"":""03426261878806177089"",""cardRangeData"":[{""actionInd"":""A"",""endRange"":""7654320599999999"",""startRange"":""7654320500000000"",""acsEndProtocolVersion"":""2.2.0"",""acsStartProtocolVersion"":""2.1.0""}]}",2020-10-13 19:09:14.106,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,344a261c-48f0-474d-9f58-2336fe361a2a,82044308983947896911,03426261878806177089,1,Y,AAAWkEAAFAABct4AAO
"31,493",,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""55c9bd3a-2f67-41e1-ae9b-ab41aaf51cdf"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""purchaseAmount"":""388""}",2020-12-12 22:02:36.1,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,55c9bd3a-2f67-41e1-ae9b-ab41aaf51cdf,,,1,Y,AAAWkEAAFAABcuHAAA
"31,743",,2.1.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""3cac7729-0ac9-4211-9195-4d7b3de0e7fc"",""messageType"":""PReq"",""messageVersion"":""2.1.0"",""purchaseAmount"":""3495""}",2020-12-22 23:53:47.087,,,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,3cac7729-0ac9-4211-9195-4d7b3de0e7fc,,,1,Y,AAAWkEAAFAABcuHAAB
"31,750",43dcfedb-3067-4388-b1b2-c71a315594b6,2.2.0,"{""threeDSServerRefNumber"":""3DS_LOA_SER_PPFU_020100_00008"",""threeDSServerOperatorID"":""threeDSServerOperatorUL"",""threeDSServerTransID"":""c278ccb7-a2ea-482f-8425-cd0461d03ca1"",""messageType"":""PReq"",""messageVersion"":""2.2.0"",""serialNum"":""YNGjucp4UPv8lTu7DS2C"",""purchaseAmount"":""388""}",2020-12-22 23:54:46.238,"{""messageType"":""PRes"",""dsTransID"":""43dcfedb-3067-4388-b1b2-c71a315594b6"",""threeDSServerTransID"":""c278ccb7-a2ea-482f-8425-cd0461d03ca1"",""messageVersion"":""2.2.0"",""dsStartProtocolVersion"":""2.1.0"",""dsEndProtocolVersion"":""2.2.0"",""serialNum"":""YNGjucp4UPv8lTu7DS2C""}",2020-12-22 23:54:46.986,threeDSServerOperatorUL,3DS_LOA_SER_PPFU_020100_00008,c278ccb7-a2ea-482f-8425-cd0461d03ca1,YNGjucp4UPv8lTu7DS2C,YNGjucp4UPv8lTu7DS2C,1,Y,AAAWkEAAFAABcuHAAC
